"TransactionID","Date","Time","Weekday","Quarter","StoreID","StoreName","Region","Prefecture","StoreType","CustomerID","Age","AgeGroup","Gender","MemberRank","LTV_Score","JobType","AnnualIncome_Est","MaritalStatus","ChildrenCount","ProductID","CategoryMain","CategorySub","Brand","ProductName","SKU","Color","Size","SupplierID","StockLevel","UnitCost","UnitPrice","Quantity","GrossSales","DiscountRate","DiscountAmount","NetSales","TaxAmount","Profit","ProfitMargin","PaymentMethod","PaymentStatus","Channel","DeviceType","OS","ShippingMethod","ShippingCost","DeliveryDate","ReviewScore","IsReturn"
"TRX-efaf43fc","2023-11-03","23:58","Sat","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-37878","46","40s","Female","Regular","1.37","Other","4980000","Single","0","PRD-4328","Home","Sub-Home","Brand-F","Home-Item","093EA07E","Red","S","SUP-891","46","1258","2280","1","2280","0","0","2280","228","1022","0.45","Credit","Completed","App","Mobile","iOS","Courier","500","2023-11-07","","1"
"TRX-80a24b6e","2023-06-09","13:54","Sat","Q2","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-59294","18","10s","Male","Regular","1.09","Office Worker","6670000","Single","2","PRD-9521","Food","Sub-Food","Brand-C","Food-Item","5AB4AB6F","Black","S","SUP-594","15","1069","1799","1","1799","0","0","1799","179","730","0.41","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-06-09","","0"
"TRX-1f40d54c","2023-03-21","20:18","Wed","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-55077","20","20s","Female","Regular","1.08","Office Worker","7940000","Married","0","PRD-3098","Fashion","Sub-Fashion","Brand-D","Fashion-Item","4D3F0B2C","White","M","SUP-712","30","69","100","1","100","0","0","100","10","31","0.31","Credit","Completed","App","Mobile","iOS","Courier","500","2023-03-22","","0"
"TRX-36deec49","2023-05-05","18:54","Sat","Q2","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-50598","46","40s","Male","Gold","1.63","Other","4380000","Single","3","PRD-7638","Electronics","Sub-Electronics","Brand-C","Electronics-Item","5D5694BA","White","M","SUP-935","91","12962","16814","1","16814","0","0","16814","1681","3852","0.23","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-05","1","0"
"TRX-0bb0df8f","2023-12-08","19:42","Sat","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-88969","30","30s","Male","Regular","1.50","Office Worker","780000","Single","2","PRD-3169","Fashion","Sub-Fashion","Brand-A","Fashion-Item","CB2F6877","Blue","L","SUP-731","47","5598","11823","1","11823","0","0","11823","1182","6225","0.53","QR","Completed","App","Mobile","iOS","Courier","500","2023-12-09","","1"
"TRX-45e493a4","2023-12-07","13:53","Fri","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-93435","29","20s","Male","Regular","1.01","Student","8440000","Single","1","PRD-3083","Fashion","Sub-Fashion","Brand-A","Fashion-Item","136264F3","Blue","L","SUP-313","59","4542","9342","1","9342","0","0","9342","934","4800","0.51","Credit","Completed","App","Mobile","iOS","Courier","500","2023-12-08","","0"
"TRX-59ccdc27","2023-04-19","10:07","Thu","Q2","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-40333","28","20s","Female","Regular","1.08","Office Worker","3270000","Single","3","PRD-7344","Food","Sub-Food","Brand-F","Food-Item","6C4974A6","Red","S","SUP-982","91","1290","2225","1","2225","0.2","445","1780","178","490","0.28","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-04-19","","0"
"TRX-c92c4496","2023-07-05","09:20","Thu","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-47828","36","30s","Male","Regular","1.29","Office Worker","2880000","Single","1","PRD-7549","Fashion","Sub-Fashion","Brand-A","Fashion-Item","20439128","Blue","L","SUP-635","27","5877","10302","1","10302","0.2","2060","8242","824","2365","0.29","Credit","Completed","App","Mobile","iOS","Courier","500","2023-07-11","5","0"
"TRX-cdb910c2","2023-12-12","11:32","Wed","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-22167","56","50s","Female","Regular","1.19","Other","5050000","Single","1","PRD-1644","Home","Sub-Home","Brand-E","Home-Item","C910040F","Red","M","SUP-654","88","771","1445","1","1445","0","0","1445","144","674","0.47","Credit","Completed","App","Mobile","iOS","Courier","500","2023-12-14","","0"
"TRX-a4ee6897","2023-11-30","16:48","Fri","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-53652","31","30s","Male","Regular","1.35","Office Worker","5290000","Married","2","PRD-3569","Food","Sub-Food","Brand-A","Food-Item","B01C06A3","Blue","M","SUP-529","25","213","386","1","386","0","0","386","38","173","0.45","Credit","Completed","App","Mobile","iOS","Courier","500","2023-12-03","","0"
"TRX-450fd435","2023-05-10","12:23","Thu","Q2","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-30241","31","30s","Male","Regular","1.26","Student","8010000","Single","1","PRD-7603","Electronics","Sub-Electronics","Brand-A","Electronics-Item","A377175C","Black","M","SUP-817","97","45303","76957","1","76957","0.30000000000000004","23087","53870","5387","8567","0.16","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-10","4","0"
"TRX-1880ca9b","2023-11-04","09:49","Sun","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-73491","50","50s","Male","Regular","1.07","Student","6810000","Single","3","PRD-2068","Fashion","Sub-Fashion","Brand-A","Fashion-Item","39E60A44","Black","S","SUP-438","33","429","862","1","862","0","0","862","86","433","0.50","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-11-04","","0"
"TRX-05253f67","2023-11-11","14:17","Sun","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-37062","23","20s","Male","Regular","1.11","Student","2610000","Single","2","PRD-1419","Home","Sub-Home","Brand-E","Home-Item","7EB39056","White","S","SUP-592","81","1109","1832","1","1832","0.2","366","1466","146","357","0.24","QR","Completed","App","Mobile","iOS","Courier","500","2023-11-17","4","0"
"TRX-577ccee4","2023-07-14","20:00","Sat","Q3","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-14606","41","40s","Female","Regular","1.04","Office Worker","4290000","Married","3","PRD-6668","Fashion","Sub-Fashion","Brand-B","Fashion-Item","7428E82C","White","S","SUP-807","45","9555","15876","1","15876","0","0","15876","1587","6321","0.40","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-07-14","4","0"
"TRX-1cef4b3a","2023-12-23","16:51","Sun","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-80077","33","30s","Male","VIP","12.85","Office Worker","5750000","Single","3","PRD-2030","Food","Sub-Food","Brand-C","Food-Item","5FF239F8","Red","M","SUP-386","36","1264","2659","1","2659","0","0","2659","265","1395","0.52","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-23","","0"
"TRX-d35eb32b","2023-12-22","21:52","Sat","Q4","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-78488","44","40s","Male","Gold","1.51","Office Worker","6220000","Single","2","PRD-9964","Food","Sub-Food","Brand-B","Food-Item","9F38ED2C","Blue","S","SUP-128","35","1191","1657","1","1657","0","0","1657","165","466","0.28","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-12-22","","0"
"TRX-3ea198ca","2023-12-08","13:56","Sat","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-88536","41","40s","Male","Regular","1.30","Housewife","4640000","Married","1","PRD-5975","Food","Sub-Food","Brand-F","Food-Item","4C35790B","Black","S","SUP-357","79","1102","1864","1","1864","0","0","1864","186","762","0.41","Cash","Completed","App","Mobile","iOS","Courier","500","2023-12-09","","0"
"TRX-5e3cb007","2023-10-20","22:07","Sat","Q4","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-39979","47","40s","Male","Regular","1.09","Student","3350000","Married","2","PRD-4545","Fashion","Sub-Fashion","Brand-A","Fashion-Item","984A17A4","White","L","SUP-452","63","10142","12392","1","12392","0","0","12392","1239","2250","0.18","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-10-20","","0"
"TRX-0bb9cb34","2023-07-13","20:49","Fri","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-20083","36","30s","Male","Regular","1.22","Housewife","1800000","Single","2","PRD-7015","Home","Sub-Home","Brand-F","Home-Item","813D88DA","White","S","SUP-210","65","493","797","1","797","0","0","797","79","304","0.38","QR","Completed","App","Mobile","iOS","Courier","500","2023-07-20","","0"
"TRX-7af75ce2","2023-06-11","10:56","Mon","Q2","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-41748","32","30s","Male","Regular","1.01","Office Worker","2140000","Single","3","PRD-7177","Fashion","Sub-Fashion","Brand-C","Fashion-Item","3F73C320","Red","S","SUP-260","24","7291","10329","1","10329","0","0","10329","1032","3038","0.29","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-06-11","","0"
"TRX-43331cc4","2023-02-16","16:29","Fri","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-68229","18","10s","Female","Regular","1.11","Office Worker","3090000","Married","0","PRD-3482","Home","Sub-Home","Brand-E","Home-Item","249E6777","Black","L","SUP-183","76","435","769","1","769","0","0","769","76","334","0.43","Credit","Completed","App","Mobile","iOS","Courier","500","2023-02-23","","0"
"TRX-c777f0fa","2023-01-03","19:00","Wed","Q1","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-42226","35","30s","Male","Regular","1.14","Self-Employed","3380000","Single","0","PRD-5365","Home","Sub-Home","Brand-B","Home-Item","5097F820","Black","M","SUP-818","84","1306","2028","1","2028","0","0","2028","202","722","0.36","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-01-03","5","0"
"TRX-07d6ea0a","2023-08-15","19:11","Wed","Q3","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-65205","51","50s","Female","Regular","1.04","Office Worker","5480000","Single","0","PRD-3280","Food","Sub-Food","Brand-A","Food-Item","BC13E35A","Black","L","SUP-141","91","2817","4023","1","4023","0","0","4023","402","1206","0.30","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-08-15","","0"
"TRX-561c4168","2023-11-24","11:57","Sat","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-52350","29","20s","Female","Regular","1.25","Other","5680000","Single","0","PRD-7506","Home","Sub-Home","Brand-E","Home-Item","0E4B3D4F","Black","M","SUP-725","13","1559","2680","1","2680","0","0","2680","268","1121","0.42","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-11-24","3","0"
"TRX-1f7010b3","2023-09-02","09:18","Sun","Q3","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-58494","24","20s","Male","Regular","1.36","Student","4870000","Single","2","PRD-9030","Fashion","Sub-Fashion","Brand-A","Fashion-Item","0F4CD792","Blue","M","SUP-215","94","4316","7537","1","7537","0","0","7537","753","3221","0.43","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-09-02","","0"
"TRX-8d680e1e","2023-10-03","10:21","Wed","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-60655","36","30s","Female","Regular","1.00","Other","4160000","Married","3","PRD-6287","Food","Sub-Food","Brand-D","Food-Item","072F8C2F","Blue","S","SUP-788","17","1184","1895","1","1895","0","0","1895","189","711","0.38","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-10-03","","0"
"TRX-bf54921a","2023-12-13","15:44","Thu","Q4","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-24059","44","40s","Male","Gold","2.72","Office Worker","1360000","Single","3","PRD-6305","Home","Sub-Home","Brand-C","Home-Item","AAA5EAE1","White","L","SUP-717","4","1067","1971","1","1971","0","0","1971","197","904","0.46","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-13","3","0"
"TRX-a11dc5e8","2023-11-12","13:37","Mon","Q4","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-17305","31","30s","Female","Gold","1.83","Office Worker","5850000","Single","1","PRD-2798","Food","Sub-Food","Brand-F","Food-Item","7BDE6D96","White","S","SUP-308","28","1183","1991","1","1991","0","0","1991","199","808","0.41","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-11-12","","0"
"TRX-ab80f1fe","2023-09-09","17:07","Sun","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-82345","39","30s","Female","Regular","1.27","Housewife","4550000","Married","0","PRD-9745","Food","Sub-Food","Brand-E","Food-Item","BFBF8ABD","Red","S","SUP-315","34","1208","1931","1","1931","0","0","1931","193","723","0.37","QR","Completed","App","Mobile","iOS","Courier","500","2023-09-10","","0"
"TRX-913ac4e5","2023-02-19","13:45","Mon","Q1","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-56779","26","20s","Female","Regular","1.09","Housewife","2810000","Single","0","PRD-5373","Food","Sub-Food","Brand-B","Food-Item","EBDB998B","White","M","SUP-520","22","2736","4026","1","4026","0","0","4026","402","1290","0.32","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-02-19","","0"
"TRX-b5f18c01","2023-11-07","18:01","Wed","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-89022","30","30s","Female","Regular","1.08","Office Worker","4690000","Married","1","PRD-2840","Food","Sub-Food","Brand-C","Food-Item","1CBAC38E","Black","L","SUP-241","68","1341","2422","1","2422","0","0","2422","242","1081","0.45","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-11-07","1","0"
"TRX-1ad12574","2023-04-07","11:46","Sat","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-65219","33","30s","Female","Regular","1.17","Housewife","4420000","Single","2","PRD-3280","Food","Sub-Food","Brand-E","Food-Item","AFA0F363","White","M","SUP-551","78","1922","2926","1","2926","0.30000000000000004","877","2049","204","127","0.06","Credit","Completed","App","Mobile","iOS","Courier","500","2023-04-08","","0"
"TRX-95bf413c","2023-12-04","18:05","Tue","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-96798","44","40s","Female","Regular","1.09","Self-Employed","4910000","Single","0","PRD-5436","Electronics","Sub-Electronics","Brand-B","Electronics-Item","028EECA4","Red","L","SUP-622","89","1063","2133","1","2133","0","0","2133","213","1070","0.50","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-04","","0"
"TRX-8c33c590","2023-12-05","19:20","Wed","Q4","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-69179","35","30s","Male","Regular","1.13","Student","3220000","Married","2","PRD-3368","Food","Sub-Food","Brand-B","Food-Item","8DACC1A8","Red","M","SUP-646","49","70","100","1","100","0.2","20","80","8","10","0.13","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-05","","0"
"TRX-86267789","2023-11-04","19:14","Sun","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-96830","44","40s","Male","Regular","1.12","Office Worker","4160000","Single","3","PRD-5213","Fashion","Sub-Fashion","Brand-E","Fashion-Item","8E5AFD87","Red","M","SUP-166","19","1314","2203","1","2203","0","0","2203","220","889","0.40","Cash","Completed","App","Mobile","iOS","Courier","500","2023-11-06","","0"
"TRX-ff1df805","2023-05-27","12:11","Sun","Q2","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-20142","27","20s","Male","Regular","1.30","Student","2820000","Single","0","PRD-7626","Fashion","Sub-Fashion","Brand-A","Fashion-Item","F0D49CEB","Red","S","SUP-402","72","9194","12188","1","12188","0","0","12188","1218","2994","0.25","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-27","","0"
"TRX-7d9ec528","2023-03-17","21:24","Sat","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-52750","30","30s","Male","Regular","1.04","Student","5770000","Single","2","PRD-9391","Fashion","Sub-Fashion","Brand-C","Fashion-Item","CA771944","Black","S","SUP-889","74","10649","15313","1","15313","0.2","3062","12251","1225","1602","0.13","QR","Completed","App","Mobile","iOS","Courier","500","2023-03-23","","0"
"TRX-26c73aad","2023-05-27","15:00","Sun","Q2","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-40341","40","40s","Male","Regular","1.19","Office Worker","5160000","Single","3","PRD-3492","Home","Sub-Home","Brand-C","Home-Item","50A48A79","Red","S","SUP-112","88","93","154","1","154","0","0","154","15","61","0.40","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-27","","0"
"TRX-aa8e7335","2023-11-22","20:55","Thu","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-94899","36","30s","Male","Regular","1.00","Housewife","3920000","Single","3","PRD-6107","Food","Sub-Food","Brand-B","Food-Item","C5DAC09E","Red","M","SUP-216","53","557","938","1","938","0.2","187","751","75","194","0.26","QR","Completed","App","Mobile","iOS","Courier","500","2023-11-27","","0"
"TRX-a6e1e514","2023-05-01","13:07","Tue","Q2","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-98098","18","10s","Male","Regular","1.45","Housewife","5530000","Married","3","PRD-4047","Food","Sub-Food","Brand-A","Food-Item","1216FF37","Red","L","SUP-298","20","2155","2800","1","2800","0","0","2800","280","645","0.23","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-01","","0"
"TRX-3ad2ff46","2023-07-23","12:03","Mon","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-90392","18","10s","Male","Gold","1.89","Student","6780000","Single","1","PRD-2314","Fashion","Sub-Fashion","Brand-B","Fashion-Item","A720EE72","White","L","SUP-679","1","580","918","1","918","0","0","918","91","338","0.37","Credit","Completed","App","Mobile","iOS","Courier","500","2023-07-30","","0"
"TRX-94674d25","2023-06-27","12:16","Wed","Q2","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-57490","61","60s","Female","Regular","1.01","Housewife","7000000","Single","1","PRD-3430","Home","Sub-Home","Brand-A","Home-Item","44541CE7","White","L","SUP-254","38","1658","2821","1","2821","0.30000000000000004","846","1975","197","317","0.16","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-06-27","","0"
"TRX-b68d5161","2023-05-02","21:18","Wed","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-50155","30","30s","Female","Regular","1.15","Office Worker","4970000","Married","1","PRD-5365","Fashion","Sub-Fashion","Brand-F","Fashion-Item","842837E8","Blue","L","SUP-777","49","5114","12424","1","12424","0","0","12424","1242","7310","0.59","Credit","Completed","App","Mobile","iOS","Courier","500","2023-05-08","","0"
"TRX-98f84237","2023-12-08","09:48","Sat","Q4","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-81279","51","50s","Female","Regular","1.07","Office Worker","7840000","Single","3","PRD-9465","Fashion","Sub-Fashion","Brand-A","Fashion-Item","BBF9EDD5","White","L","SUP-491","31","6588","9326","1","9326","0","0","9326","932","2738","0.29","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-08","","0"
"TRX-97ec16dd","2023-04-17","11:23","Tue","Q2","ST-6","Sapporo","Kanto","Tokyo","Physical","CUST-13242","18","10s","Female","Regular","1.19","Student","5780000","Married","1","PRD-8474","Home","Sub-Home","Brand-E","Home-Item","F627AA94","Black","M","SUP-506","55","1515","2816","1","2816","0","0","2816","281","1301","0.46","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-04-17","","0"
